audio_path_id,clean_text,conversation_id,id,match_ratio,match_transcript,meta.tag,reply_to,speaker,text,timestamp,vectors
sw03120B_34637325_34976475.wav," What,  what  does,  he hopes to be a writer. ",3120-0,3120-64,0.8809523809523809,what what does he hopes to be a writer,"[['[ What, + what ] does, - /', 'qw'], ['he hopes to be a writer. /', 'qy^d']]",3120-63,1316,"[ What, + what ] does, - /he hopes to be a writer. /",,[]
,which was a chocolate sack. I dont know if you tried    but   ,3146-0,3146-96,,,"[['which was a chocolate sack.  /', '+'], [""I don't know if you tried - /"", 'qy^d'], ['[ {C but } -- +', '%']]",3146-95,1281,which was a chocolate sack.  /I don't know if you tried - /[ {C but } -- +,,[]
,"   and   its filled with what, whip cream    and,  and  strawberries and something?  Yeah. ",3146-0,3146-101,,,"[[""-- # {C and } # it's filled with what, whip cream --"", 'qy^d'], ['--  # [ and, + and ] strawberries and something? # /', '+'], ['Yeah. /', 'b']]",3146-100,1316,"-- # {C and } # it's filled with what, whip cream ----  # [ and, + and ] strawberries and something? # /Yeah. /",,[]
sw03152A_10157875_107385375.wav,"You grew up with his children, too, then? ",3152-0,3152-18,0.6851851851851852,oh gosh chris xeros <LAUGH> you grew up with his children too then,"[['You grew up with his children, too, then? /', 'qy^d']]",3152-17,1320,"You grew up with his children, too, then? /",,[]
sw03152A_186884375_191744125.wav," Oh,   so  youve heard the Richardson Symphony? ",3152-0,3152-54,0.8041237113402062,oh so you have heard the richardson symphony yeah,"[[""{F Oh, } {C so } you've heard the Richardson Symphony? /"", 'qy^d']]",3152-53,1320,"{F Oh, } {C so } you've heard the Richardson Symphony? /",,[]
sw03152A_2286505_23078525.wav, And  it played by itself? ,3152-0,3152-68,0.88,and it played by itself,"[['{C And } it played by itself? /', 'qy^d']]",3152-67,1320,{C And } it played by itself? /,,[]
sw03152A_2327425_237257875.wav," Well,   I mean,   but  you didnt have oboe or something with it? ",3152-0,3152-70,0.8709677419354839,well i mean but you did not have oboe or something with it,"[[""{D Well, } {E I mean, } {C but }  you didn't have oboe or something with it? /"", 'qy^d']]",3152-69,1320,"{D Well, } {E I mean, } {C but }  you didn't have oboe or something with it? /",,[]
sw03188A_64031875_66886375.wav, So  you cant use oil on wood? ,3188-0,3188-22,0.8524590163934426,so you can not use oil on wood,"[[""{D So } you can't use oil on wood? /"", 'qy^d']]",3188-21,1334,{D So } you can't use oil on wood? /,,[]
sw03188A_260026375_26239875.wav, So  there was two of you all? ,3188-0,3188-76,0.8363636363636363,so there was two of yall,"[['{C So } there was two of you all? /', 'qy^d']]",3188-75,1334,{C So } there was two of you all? /,,[]
sw03242A_259940875_262867375.wav," You,  you  think the benefit would be greater than the, ",3242-0,3242-90,0.903846153846154,you think the benefit would be greater than the,"[['[ You, +  you ] think the benefit would be greater than the, -/', 'qy^d']]",3242-89,1362,"[ You, +  you ] think the benefit would be greater than the, -/",,[]
sw03242A_273530875_27790825.wav," And  that was in your childrens high school, ",3242-0,3242-94,0.7636363636363637,and that was in your children is high school is not that amazing,"[[""{C And } that was in your children's high school, /"", 'qy^d']]",3242-93,1362,"{C And } that was in your children's high school, /",,[]
sw03427A_13145875_133392625.wav,Now this is a LeBaron? ,3427-0,3427-28,0.8181818181818182,now this is a lebaron,"[['Now this is a LeBaron? /', 'qy^d']]",3427-27,1421,Now this is a LeBaron? /,,[]
sw04311A_199865_23001625.wav," Well,    you  should,  you should  have some opinions on that, then. ",4311-0,4311-4,0.706766917293233,well you should have you should have some opinions on that then,"[['{D Well, } [ (( you ))  should, + you should ] have some opinions on that, then. /', 'qy^d']]",4311-3,1608,"{D Well, } [ (( you ))  should, + you should ] have some opinions on that, then. /",,[]
sw04376A_8809_10671.wav, But  not for petty theft? ,4376-0,4376-2,0.88,but not for petty theft,"[['{C But } not for petty theft? /', 'qy^d']]",4376-1,1626,{C But } not for petty theft? /,,[]
sw04376B_269207125_272033875.wav, So  it hasnt been a long time ago.  Just recently.  ,4376-0,4376-43,0.8712871287128713,so it has not been a long time ago just recently,"[[""{C So }  it hasn't been a long time ago.  /"", 'qy^d'], ['# Just recently. # /', 'qy^d']]",4376-42,1199,{C So }  it hasn't been a long time ago.  /# Just recently. # /,,[]
sw04698A_78282625_802195.wav,In engineering? ,4698-0,4698-12,0.8666666666666667,in engineering,"[['In engineering? /', 'qy^d']]",4698-11,1700,In engineering? /,,[]
," So.   Well,  its certainly,  uh,   uh,   you must be a T I employee. ",4725-0,4725-64,,,"[[""{C So. }   {D Well, } it's certainly, {F uh, } {F uh, } - /"", '%'], ['you must be a T I employee. /', 'qy^d']]",4725-63,1626,"{C So. }   {D Well, } it's certainly, {F uh, } {F uh, } - /you must be a T I employee. /",,[]
,You do ,2039-0,2039-2,,,"[['You do! /', 'qy^d']]",2039-1,1152,You do! /,,[]
,At T I? ,2039-0,2039-79,,,"[['At T I? /', 'qy^d']]",2039-78,1101,At T I? /,,[]
sw02094A_45013_48713875.wav,"I was going to say,     and,    and   you,   so  you  understand smog . ",2094-0,2094-6,0.6616541353383458,i was going to say and and you so you understand smog <LAUGH>,"[['I was going to say, - /', 'sd'], ['[ [ {C and, } +  {C and } ]  you,  + {C so } you ] understand smog <laughter>. /', 'qy^d']]",2094-5,1056,"I was going to say, - /[ [ {C and, } +  {C and } ]  you,  + {C so } you ] understand smog <laughter>. /",,[]
sw02094A_7334675_759.wav," And  that was, a few years ago? ",2094-0,2094-14,0.8852459016393442,and that was a few years ago,"[['{C And } that was, a few years ago? /', 'qy^d']]",2094-13,1056,"{C And } that was, a few years ago? /",,[]
sw02094A_79114375_8224875.wav," I,  I  wonder if its any better now.",2094-0,2094-16,0.8450704225352113,i i wonder if it is any better now,"[[""[ I, + I ] wonder if it's any better now."", 'qy^d']]",2094-15,1056,"[ I, + I ] wonder if it's any better now.",,[]
,"Youre talking about  from,  from   the,   uh,  the   middle,  middle  states,",2094-0,2094-70,,,"[[""You're talking about [ from, + from ] [ the, + {F uh, } the ] [ middle, + middle ] states,"", 'qy^d']]",2094-69,1056,"You're talking about [ from, + from ] [ the, + {F uh, } the ] [ middle, + middle ] states,",,[]
sw02102A_781505_79626875.wav,You havent? ,2102-0,2102-18,0.75,you have not,"[[""You haven't? /"", 'qy^d']]",2102-17,1056,You haven't? /,,[]
,Its called MCGYVER? ,2102-0,2102-19,,,"[[""It's called MCGYVER? /"", 'qy^d']]",2102-18,1138,It's called MCGYVER? /,,[]
sw02102B_229232375_232624875.wav,Right. I figure your children are preschool? ,2102-0,2102-59,0.9195402298850576,right i figure your children are preschool,"[['Right.  /', 'b'], ['I figure your children are preschool? /', 'qy^d']]",2102-58,1138,Right.  /I figure your children are preschool? /,,[]
sw02102B_234618125_239708125.wav,"Yeah, I seem to remember those shows being on in the afternoon. ",2102-0,2102-63,0.944,yeah i seem to remember those shows being on in the afternoon,"[['Yeah,  /', 'b'], ['I seem to remember those shows being on in the afternoon. /', 'qy^d']]",2102-62,1138,"Yeah,  /I seem to remember those shows being on in the afternoon. /",,[]
sw02102A_348243625_350392875.wav,"  Oh,  yeah, every Saturday night?  ",2102-0,2102-96,0.8125,oh yeah every saturday night,"[['# {F Oh, } yeah,  /', 'b'], ['every Saturday night? # /', 'qy^d']]",2102-95,1056,"# {F Oh, } yeah,  /every Saturday night? # /",,[]
sw02113A_14026625_15725375.wav,Have you seen it. ,2113-0,2113-4,0.8823529411764706,have you seen it,"[['Have you seen it. /', 'qy^d']]",2113-3,1026,Have you seen it. /,,[]
sw02113A_24361_252284.wav,"Yeah, yeah.  Uh,  have you seen any of the behind the scenes,  uh,   of,  of  that movie. ",2113-0,2113-76,0.8538011695906432,yeah yeah it uh uh have you seen any of the behind the scenes uh of of that movie,"[['Yeah,  /', 'b'], ['yeah.  /', 'b^r'], ['{F Uh, } have you seen any of the behind the scenes, {F uh, } [ of, + of ] that movie. /', 'qy^d']]",2113-75,1026,"Yeah,  /yeah.  /{F Uh, } have you seen any of the behind the scenes, {F uh, } [ of, + of ] that movie. /",,[]
sw02113B_2883285_29093425.wav," Oh  is that five minutes, is that, ",2113-0,2113-87,0.8955223880597015,oh is that five minutes is that,"[['{F Oh } is that five minutes,  /', 'qy^d'], ['is that, -/', '%']]",2113-86,1152,"{F Oh } is that five minutes,  /is that, -/",,[]
sw02275B_17316_176195625.wav,The second lady? ,2275-0,2275-47,0.6976744186046512,the second lady uhhuh yeah,"[['The second lady? /', 'qy^d']]",2275-46,1115,The second lady? /,,[]
sw02285A_75254625_84946625.wav,"Does it spread out of the neighborhoods into  the more  the,   uh,  retired peoples community,  or  does it stay in the bad neighborhoods? ",2285-0,2285-8,0.9363295880149812,does it spread out of the neighborhoods into the more the uh retired people is community or does it stay in the bad neighborhood,"[[""Does it spread out of the neighborhoods into [ the more + the, ] {F uh, } retired people's community,  /"", 'qy^d'], ['{C or } does it stay in the bad neighborhoods? /', 'qrr']]",2285-7,1068,"Does it spread out of the neighborhoods into [ the more + the, ] {F uh, } retired people's community,  /{C or } does it stay in the bad neighborhoods? /",,[]
sw02285A_122425875_1282735.wav," So  thats a big concern if you live there,",2285-0,2285-10,0.6782608695652174,so that is a big concern if you live there is to really lock your car up,"[[""{C So } that's a big concern if you live there,"", 'qy^d']]",2285-9,1068,"{C So } that's a big concern if you live there,",,[]
," But  there should be with our overworked,  uh,  judicial system,  it seems to me like there ought to be a means  of,  of,   um,  not having to take everything before a  full court.  You know,  maybe there ought to be some kind  of,  of,   uh,     isnt there a type of word called a jury duty now. ",2302-0,2302-5,,,"[['{C But } there should be with our overworked, {F uh, } judicial system, - /', 'sv'], ['it seems to me like there ought to be a means [ of, + of, ] {F um, } not having to take everything before a <child_talking> full court.  {D You know, }  /', 'sv'], ['maybe there ought to be some kind [ of, + of, ] {F uh, }  ((   )) - /', 'sv'], [""isn't there a type of word called a jury duty now. /"", 'qy^d']]",2302-4,1047,"{C But } there should be with our overworked, {F uh, } judicial system, - /it seems to me like there ought to be a means [ of, + of, ] {F um, } not having to take everything before a <child_talking> full court.  {D You know, }  /maybe there ought to be some kind [ of, + of, ] {F uh, }  ((   )) - /isn't there a type of word called a jury duty now. /",,[]
, in that regard.  So  .  Well  I guess weve discussed that enough dont you think. ,2336-0,2336-85,,,"[['-- in that regard.  /', '+'], [""{D So } <inhaling>.  {D Well } I guess we've discussed that enough  /"", 'sv'], [""don't you think. /"", 'qy^d']]",2336-84,1115,-- in that regard.  /{D So } <inhaling>.  {D Well } I guess we've discussed that enough  /don't you think. /,,[]
sw02421B_59167_61224625.wav,If you had to have a drug test? ,2421-0,2421-19,0.8955223880597015,if you had to have a drug test yeah,"[['If you had to have a drug test? /', 'qy^d']]",2421-18,1115,If you had to have a drug test? /,,[]
sw02465A_93941625_976.wav,Defense systems and electronics group? ,2465-0,2465-28,0.8571428571428571,oh dseg defense systems and electronics group,"[['Defense systems and electronics group? /', 'qy^d']]",2465-27,1107,Defense systems and electronics group? /,,[]
sw02465B_327982125_3294765.wav,At home? ,2465-0,2465-97,0.75,at home,"[['At home? /', 'qy^d']]",2465-96,1090,At home? /,,[]
sw02472A_123635_15393375.wav, And  have a family? ,2472-0,2472-8,0.68,do you work and have a family,"[['{C And } have a family? /', 'qy^d']]",2472-7,1002,{C And } have a family? /,,[]
sw02472A_5725525_62120625.wav,"They have a T I plant in Texas, in Kingsport? ",2472-0,2472-20,0.8131868131868132,oh they have a ti plant in texas in kingsport,"[['They have a T I plant in Texas, in Kingsport? /', 'qy^d']]",2472-19,1002,"They have a T I plant in Texas, in Kingsport? /",,[]
," Oh,  and pour that over it? ",2472-0,2472-84,,,"[['{F Oh, } and pour that over it? /', 'qy^d']]",2472-83,1002,"{F Oh, } and pour that over it? /",,[]
,"How long, does it keep, do you,  well   you wouldnt  have to make,  ",2472-0,2472-127,,,"[['How long, does it keep,  /', 'qw'], ['do you, {D well } - /', '%'], [""you wouldn't # have to make, # -/"", 'qy^d']]",2472-126,1233,"How long, does it keep,  /do you, {D well } - /you wouldn't # have to make, # -/",,[]
sw02472B_325577375_328096.wav, Plain? Plain yogurt?  ,2472-0,2472-133,0.7804878048780488,plain plain yogurt,"[['# Plain?  /', 'qy^d'], ['Plain yogurt? # /', 'qy^d']]",2472-132,1233,# Plain?  /Plain yogurt? # /,,[]
,Theyll eat fish? ,2472-0,2472-142,,,"[[""They'll eat fish? /"", 'qy^d']]",2472-141,1002,They'll eat fish? /,,[]
," Well,  the ones that  Ive been,  Ive been  wanting to get,  um,   I guess youve seen the THREE HUNDRED SIXTYFIVE WAYS TO COOK CHICKEN,",2472-0,2472-183,,,"[[""{D Well, } the ones that [ I've been, + I've been ] wanting to get, {F um, } - /"", 'sd'], [""I guess you've seen the THREE HUNDRED SIXTY-FIVE WAYS TO COOK CHICKEN,"", 'qy^d']]",2472-182,1233,"{D Well, } the ones that [ I've been, + I've been ] wanting to get, {F um, } - /I guess you've seen the THREE HUNDRED SIXTY-FIVE WAYS TO COOK CHICKEN,",,[]
sw02549A_87714375_101848375.wav,"Im in Dallas  and,   uh,   uh,  I guess when youre down here in Dallas you finally get indoctrinated into the Cowboys ",2549-0,2549-27,0.6391752577319587,and uh uh i guess when you are down here in dallas you finally get indoctrinated into the cowboys um because uh you know this is a big football territory down here and uh uh,"[[""I'm in Dallas  /"", 'sd'], [""{C and, }  {F uh, } {F uh, } I guess when you're down here in Dallas you finally get indoctrinated into the Cowboys --"", 'qy^d']]",2549-26,1211,"I'm in Dallas  /{C and, }  {F uh, } {F uh, } I guess when you're down here in Dallas you finally get indoctrinated into the Cowboys --",,[]
sw02549A_326349625_333156625.wav,"  Well,   you dont,   uh,  you dont  like the Skins? ",2549-0,2549-83,0.7272727272727273,<LAUGH> well you do not like uh you do not like the skins,"[[""<Laughter> {D Well, } [ you don't, + {F uh, } you don't ] like the Skins? /"", 'qy^d']]",2549-82,1211,"<Laughter> {D Well, } [ you don't, + {F uh, } you don't ] like the Skins? /",,[]
,"  Uh,   oh,  jeez. Yeah,  uh,   actually,   uh,  you said you lived near,  uh,  Baltimore? ",2549-0,2549-99,,,"[['<Laughter> {F Uh, } {F oh, } jeez.  /', 'ba'], ['Yeah, {F uh, }  /', 'b'], ['{D actually, } {F uh, } you said you lived near, {F uh, } Baltimore? /', 'qy^d']]",2549-98,1211,"<Laughter> {F Uh, } {F oh, } jeez.  /Yeah, {F uh, }  /{D actually, } {F uh, } you said you lived near, {F uh, } Baltimore? /",,[]
sw02549A_65429875_66684875.wav," Oh,  yeah? ",2549-0,2549-107,0.631578947368421,oh yeah,"[['{F Oh, } yeah? /', 'qy^d']]",2549-106,1211,"{F Oh, } yeah? /",,[]
sw02549A_584411_58674825.wav,Delaware? ,2549-0,2549-131,0.7619047619047619,delaware oh,"[['Delaware? /', 'qy^d']]",2549-130,1211,Delaware? /,,[]
,"Sixtysix. That one thats,",2566-0,2566-150,,,"[['Sixty-six.  /', 'sd'], [""That one that's,"", 'qy^d']]",2566-149,1027,"Sixty-six.  /That one that's,",,[]
,"That little Kinder Care, whatever it is? ",2566-0,2566-168,,,"[['That little Kinder Care, whatever it is? /', 'qy^d']]",2566-167,1027,"That little Kinder Care, whatever it is? /",,[]
sw02676A_6512975_6795725.wav,"  You,  you,   you  know about August then. ",2676-0,2676-31,0.7692307692307693,you you you know about august then,"[['[ [ You, + you, ] + you ] know about August then. /', 'qy^d']]",2676-30,1092,"[ [ You, + you, ] + you ] know about August then. /",,[]
sw02676B_36149775_3651195.wav,"Uhhuh, in the Firewheel Estates there, whatever. ",2676-0,2676-126,0.86,uhhuh in the firewheel estates there whatever uhhuh,"[['Uh-huh,  /', 'b'], ['in the Firewheel Estates there, whatever. /', 'qy^d']]",2676-125,1031,"Uh-huh,  /in the Firewheel Estates there, whatever. /",,[]
sw02676B_368759125_3716.wav,Uhhuh.  But  youre not living there right now. ,2676-0,2676-130,0.8235294117647058,but you are not living there right now,"[['Uh-huh.  /', 'b'], [""{C But } you're not living there right now. /"", 'qy^d']]",2676-129,1031,Uh-huh.  /{C But } you're not living there right now. /,,[]
sw02676A_43235575_43391.wav,San Diego? ,2676-0,2676-153,0.7,san diego,"[['San Diego? /', 'qy^d']]",2676-152,1092,San Diego? /,,[]
sw02676A_506848375_509246375.wav,You dont think thats strange looking. ,2676-0,2676-175,0.8974358974358975,you do not think that is strange looking,"[[""You don't think that's strange looking. /"", 'qy^d']]",2676-174,1092,You don't think that's strange looking. /,,[]
sw02877A_2564775_2820325.wav," Well  did you all catch it,  or,   uh,  ",2877-0,2877-14,0.8333333333333334,well did you all catch it or uh,"[['{D Well } did you all catch it,  /', 'qy^d'], ['{C or, }  {F uh, } -/', '%']]",2877-13,1259,"{D Well } did you all catch it,  /{C or, }  {F uh, } -/",,[]
sw02877B_428153625_432000375.wav,"Yeah,  so  I didnt know if they stop you when the time is up  or,  ",2877-0,2877-117,0.8992248062015504,yeah so i did not know if they stop you when the time is up or,"[['Yeah,  /', 'b'], [""{D so } I didn't know if they stop you when the time is up  /"", 'qy^d'], ['{C or, } -/', '%']]",2877-116,1244,"Yeah,  /{D so } I didn't know if they stop you when the time is up  /{C or, } -/",,[]
sw02877A_479421625_481223625.wav,"Yeah,  and  probably just got home. ",2877-0,2877-134,0.8955223880597015,yeah and probably just got home,"[['Yeah,  /', 'b'], ['{C and } probably just got home. /', 'qy^d']]",2877-133,1259,"Yeah,  /{C and } probably just got home. /",,[]
,"All right   and,    and   your occupation is teaching? ",3115-0,3115-0,,,"[['All right  /', 'b'], ['[ {C and, } +  {C and } ] your occupation is teaching? /', 'qy^d']]",,1305,"All right  /[ {C and, } +  {C and } ] your occupation is teaching? /",,[]
sw03115A_70632875_742545.wav," But,  you dont know,  uh,  I guess at some of the other schools you go to unless youve been there. ",3115-0,3115-20,0.7976878612716763,i guess at some of the other schools you go to unless you have been there,"[[""{C But, }  you don't know, {F uh, }  I guess at some of the other schools you go to unless you've been there. /"", 'qy^d']]",3115-19,1305,"{C But, }  you don't know, {F uh, }  I guess at some of the other schools you go to unless you've been there. /",,[]
sw03130B_142625_16824625.wav,  And  its  twice a week? ,3130-0,3130-8,0.7241379310344828,oh really and it is twice a week,"[[""# {C And } it's # twice a week? /"", 'qy^d']]",3130-7,1320,# {C And } it's # twice a week? /,,[]
sw03148B_3645625_515025.wav,In Plano? ,3148-0,3148-3,0.6666666666666666,in plano,"[['In Plano? /', 'qy^d']]",3148-2,1316,In Plano? /,,[]
sw03148A_114700875_116454125.wav, From  acid rain? ,3148-0,3148-23,0.8125,from acid rain,"[['# From # acid rain? /', 'qy^d']]",3148-22,1316,# From # acid rain? /,,[]
sw03150A_404761625_407772625.wav,Handed it to you?  ,3150-0,3150-83,0.7441860465116279,handed it to you <LAUGH>,"[['Handed it to you? <laughter> /', 'qy^d']]",3150-82,1171,Handed it to you? <laughter> /,,[]
sw03159A_586195_62254125.wav,Uhhuh.  And then  you stopped them all. ,3159-0,3159-12,0.88,uhhuh and then you stopped them all,"[['Uh-huh.  /', 'b'], ['{C And then } you stopped them all. /', 'qy^d']]",3159-11,1351,Uh-huh.  /{C And then } you stopped them all. /,,[]
sw03182A_224165125_230192625.wav,"Through  a,   uh,  an  adult ed, or strictly a china type, ",3182-0,3182-44,0.8648648648648649,through a uh an adult ed or uh strictly a china type,"[['Through [ a, + {F uh, } an ] adult ed, or strictly a china type, /', 'qy^d']]",3182-43,1381,"Through [ a, + {F uh, } an ] adult ed, or strictly a china type, /",,[]
sw03279A_16021625_20393875.wav,"Not all,  I,   you know,  I  dont know if youve ever been to Washington D C. ",3279-0,3279-4,0.8108108108108109,not all i you know i do not know if you have ever been to washington dc,"[['Not all,  /', 'ba'], [""[ I, + {D you know, } I ] don't know if you've ever been to Washington D C. /"", 'qy^d']]",3279-3,1410,"Not all,  /[ I, + {D you know, } I ] don't know if you've ever been to Washington D C. /",,[]
sw03364A_1816795_183466875.wav,Nina and Cliff? ,3364-0,3364-53,0.6153846153846154,nina cliff,"[['Nina and Cliff? /', 'qy^d']]",3364-52,1421,Nina and Cliff? /,,[]
," Uh,  yeah, theres two new characters on there. Theres,  um,   uh,  Jan Hooks from SATURDAY NIGHT LIFE. I dont know if you know her or not. ",3364-0,3364-66,,,"[['{F Uh, } yeah,  /', 'ny'], [""there's two new characters on there.  /"", 'sd'], [""There's, {F um, } {F uh, } Jan Hooks from SATURDAY NIGHT LIFE.  /"", 'sd'], [""I don't know if you know her or not. /"", 'qy^d']]",3364-65,1419,"{F Uh, } yeah,  /there's two new characters on there.  /There's, {F um, } {F uh, } Jan Hooks from SATURDAY NIGHT LIFE.  /I don't know if you know her or not. /",,[]
sw03364A_24684275_249019125.wav,Charlene was Delta Burke? ,3364-0,3364-73,0.84,charlene was delta burke,"[['Charlene was Delta Burke? /', 'qy^d']]",3364-72,1421,Charlene was Delta Burke? /,,[]
sw03364A_275508_278854875.wav," Oh,   so  you dont watch that one ",3364-0,3364-79,0.7297297297297297,oh so you got watch that one instead of,"[[""{F Oh, } {C so } you don't watch that one --"", 'qy^d']]",3364-78,1421,"{F Oh, } {C so } you don't watch that one --",,[]
sw03387A_130190625_13571825.wav,No causes that you think the lobbyists would be good for? ,3387-0,3387-34,0.7971014492753623,love that make them all no causes that you think the lobbyists would be good for,"[['No causes that you think the lobbyists would be good for? /', 'qy^d']]",3387-33,1350,No causes that you think the lobbyists would be good for? /,,[]
," Nothing  escapes, right?  No,  no, ",3387-0,3387-70,,,"[['# Nothing # escapes, right?  /', 'qy^g'], ['[ No, + no, ]', 'qy^d']]",3387-69,1350,"# Nothing # escapes, right?  /[ No, + no, ]",,[]
sw03403B_2515045_2617465.wav," Oh,  hes been a legend for so many years,  you know,   and  I dont know,  were you here,  had you moved here  yet when he did the exhibition at U T with his son. His son pitched for U T  and  he pitched for an exhibition game for the Rangers. ",3403-0,3403-63,0.7146529562982005,had you moved here yet when he did the exhibition at ut with his son his son pitched for ut and he pitched for an exhibition game for the rangers,"[[""{F Oh, } he's been a legend for so many years, {D you know, }  /"", 'sd'], [""{C and } I don't know,  /"", 'h'], ['[ were you here, + had you moved here ] yet when he did the exhibition at U T with his son.  /', 'qy^d'], ['His son pitched for U T  /', 'sd'], ['{C and } he pitched for an exhibition game for the Rangers. /', 'sd']]",3403-62,1420,"{F Oh, } he's been a legend for so many years, {D you know, }  /{C and } I don't know,  /[ were you here, + had you moved here ] yet when he did the exhibition at U T with his son.  /His son pitched for U T  /{C and } he pitched for an exhibition game for the Rangers. /",,[]
," Uh,  in Kenosha? . ",3513-0,3513-41,,,"[['{F Uh, } in Kenosha?  <Laughter>. /', 'qy^d']]",3513-40,1451,"{F Uh, } in Kenosha?  <Laughter>. /",,[]
sw03513B_227711125_2304355.wav," Uh,  for a car? ",3513-0,3513-71,0.6896551724137931,um for a car,"[['{F Uh, } for a car? /', 'qy^d']]",3513-70,1451,"{F Uh, } for a car? /",,[]
,A T S? ,3526-0,3526-57,,,"[['A T S? /', 'qy^d']]",3526-56,1325,A T S? /,,[]
sw03526A_19290425_194501875.wav,In Richardson? ,3526-0,3526-65,0.7857142857142857,in richardson,"[['In Richardson? /', 'qy^d']]",3526-64,1325,In Richardson? /,,[]
sw03526A_226937125_230723125.wav," Uh,  there is a lot, you ever go by Lucky Computer there? ",3526-0,3526-79,0.8547008547008547,uh there is a lot you ever go over by lucky computer there,"[['{F Uh, } there is a lot,  /', 'sd'], ['you ever go by Lucky Computer there? /', 'qy^d']]",3526-78,1325,"{F Uh, } there is a lot,  /you ever go by Lucky Computer there? /",,[]
sw03565A_51501625_54262875.wav," Um,  youve got an older house? ",3565-0,3565-12,0.8387096774193549,um you have got an older house,"[[""{F Um, } you've got an older house? /"", 'qy^d']]",3565-11,1383,"{F Um, } you've got an older house? /",,[]
,"You know what Im saying  but,  ",3565-0,3565-66,,,"[[""You know what I'm saying  /"", 'qy^d'], ['{C but, } -/', '%']]",3565-65,1383,"You know what I'm saying  /{C but, } -/",,[]
sw03565B_20956725_214414875.wav,Yeah.  But  you only had one can of paint that you ,3565-0,3565-67,0.7479674796747967,yeah but you only had one can of paint that you did the entire room with,"[['Yeah.  /', 'ny'], ['{C But } you only had one can of paint that you --', 'qy^d']]",3565-66,1455,Yeah.  /{C But } you only had one can of paint that you --,,[]
sw03615A_163555875_166292625.wav,"You can do,  uh,  more  than  ",3615-0,3615-70,0.75,you can do a lot more than,"[['You can do, {F uh, } more [ than -- +', 'qy^d']]",3615-69,1303,"You can do, {F uh, } more [ than -- +",,[]
sw03660B_1467635_149872375.wav," So  your big beef with it is the,  uh,  ",3660-0,3660-34,0.88,so your big beef with it is the uh,"[['{C So } your big beef with it is the, {F uh, } -/', 'qy^d']]",3660-33,1477,"{C So } your big beef with it is the, {F uh, } -/",,[]
,QUANTUM LEAP? ,3850-0,3850-5,,,"[['QUANTUM LEAP? /', 'qy^d']]",3850-4,1461,QUANTUM LEAP? /,,[]
sw03850B_1922525_22596375.wav," What do you,   with the psychic and everything? ",3850-0,3850-11,0.7727272727272727,when he with the psychic and everything,"[['# What do you, # - /', 'qw'], ['with the psychic and everything? /', 'qy^d']]",3850-10,1461,"# What do you, # - /with the psychic and everything? /",,[]
,Youve never seen NORTHERN EXPOSURE? ,3850-0,3850-15,,,"[[""You've never seen NORTHERN EXPOSURE? /"", 'qy^d']]",3850-14,1461,You've never seen NORTHERN EXPOSURE? /,,[]
sw03850B_67205_69331.wav," Oh,  you havent seen any of them. ",3850-0,3850-21,0.8656716417910447,oh you have not seen any of them,"[[""{F Oh, } you haven't seen any of them. /"", 'qy^d']]",3850-20,1461,"{F Oh, } you haven't seen any of them. /",,[]
sw03850B_264208375_265850375.wav,You never saw that? ,3850-0,3850-73,0.8947368421052632,you never saw that,"[['You never saw that? /', 'qy^d']]",3850-72,1461,You never saw that? /,,[]
sw04026A_35213875_40136.wav," So  you didnt get anything, even,  all the,  all the  warranties were out? ",4026-0,4026-6,0.8055555555555556,so you did not get anything even all the all the warranties were out,"[[""{C So } you didn't get anything,  /"", 'qy^d'], ['even, [ all the, + all the ] warranties were out? /', 'qy']]",4026-5,1422,"{C So } you didn't get anything,  /even, [ all the, + all the ] warranties were out? /",,[]
sw04026A_11331325_115648125.wav, And  they all went out at the same time? ,4026-0,4026-22,0.925,and they all went out at the same time,"[['{C And } they all went out at the same time? /', 'qy^d']]",4026-21,1422,{C And } they all went out at the same time? /,,[]
sw04026A_168029625_170073875.wav,"Uhhuh, they go out a lot? ",4026-0,4026-34,0.8979591836734694,uhhuh they go out a lot,"[['Uh-huh,  /', 'b'], ['they go out a lot? /', 'qy^d']]",4026-33,1422,"Uh-huh,  /they go out a lot? /",,[]
sw04026B_214648125_221623375.wav,"  or  do you just test,   like  if youve got ten, you test one,  and  by the test results of the one you assume that the other nine are okay? ",4026-0,4026-43,0.8582677165354331,like if you have got ten you test one and by the test results of the one you assume that the other nine are okay,"[['-- {C or } do you just test, - /', 'qrr'], [""{D like } if you've got ten, you test one,  /"", 'qy^d'], ['{C and } by the test results of the one you assume that the other nine are okay? /', 'qy^d']]",4026-42,1516,"-- {C or } do you just test, - /{D like } if you've got ten, you test one,  /{C and } by the test results of the one you assume that the other nine are okay? /",,[]
sw04071A_2768815_278272625.wav,Twenty percent? ,4071-0,4071-58,0.8666666666666667,twenty percent,"[['Twenty percent? /', 'qy^d']]",4071-57,1371,Twenty percent? /,,[]
sw04548B_7979125_9664875.wav,You dont believe in it? ,4548-0,4548-5,0.875,you do not believe in it,"[[""You don't believe in it? /"", 'qy^d']]",4548-4,1190,You don't believe in it? /,,[]
sw04728A_147247625_148954875.wav,You didnt overheat it? ,4728-0,4728-53,0.8695652173913043,you did not overheat it,"[[""You didn't overheat it? /"", 'qy^d']]",4728-52,1682,You didn't overheat it? /,,[]
